Row,deltaFPmat1,deltaFPmat2,deltaFPmat3,deltaFPmat4,deltaFPmat5,deltaFPmat6,deltaFPmat7,deltaFPmat8,deltaFPmat9,deltaFPmat10,deltaFPmat11,deltaFPmat12,deltaFPmat13,deltaFPmat14,deltaFPmat15,deltaFPmat16,deltaFPmat17,deltaFPmat18,deltaFPmat19,deltaFPmat20,deltaFPmat21,deltaFPmat22,deltaFPmat23
"5-aminolevulinate-Testis",0,3.07374130990024e-05,1.24511512211711e-13,5.23847353539608e-06,6.40639118654196e-06,5.84006176751473e-10,0.000242514620758527,-0.000307491926823333,-0.000298434303772632,-0.000308061818678929,-0.000308081054491427,-0.000308081073765787,-0.000307124173089202,-0.000306053173282472,-0.00030790003842629,-0.000308081073765787,-0.000308081074073874,-0.000308081073765787,-0.000308081073765787,-0.000306431562197784,-0.000300298108335761,-0.000308081073765787,-0.000308081220326772
"5alpha-pregnane-3,20-dione-Testis",0,0.0160736308661822,0.749122755312092,0.0175323130624499,0.0111800940397064,0.0132041008929707,0.0132323529612595,0.01688292698004,0.0175327902646891,0.0175335551851314,0.0175335559564194,0.0175335559571882,0.0175304379947998,0.017533555954071,0.0175335565903095,0.0175335558907449,0.0175335559666964,0.0175335553964933,0.0175330012124876,0.0175336300583979,0.0175335559020999,0.0175335017829949,0.0175335469584113
"provitamin D3-Testis",0.81542294390058,0.651796772619276,0.815422943744656,0.815422793242009,0.815272613553654,0.746527132144212,0.688473615372928,0.688347503596541,0.67254480549231,0.596024939787661,0.595567807039303,0.595567246477,0.595567422127331,0.595572265516134,0.595844597394784,0.599890175610719,0.600696014192903,0.601252550206335,0.636705176883742,0.636727959366505,0.636708499414072,0.636721316534806,0.636706295537086
"androstenediol-Testis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5alpha-androstane-3,17-dione-Testis",0.00642180365890441,0.208436421169499,1.00000020079558,0.999973975165225,0.980958980680909,0.310719329707529,0.3288859475688,0.29115387671851,0.212394688000103,0.212394688055809,0.212394900450765,0.212394688055864,0.212394688055864,0.212394688055864,0.212394687914217,0.212394521762079,0.212394689094351,0.212394501994135,0.212394010903457,0.21239469147493,0.212393622415915,0.212394166777118,0.212394502486909
"fructose-Testis",0.0509972137344148,0.525030990949054,0.999999999998771,0.999999999503907,0.999999416902843,0.999504684598448,0.682073293771893,0.114756281413049,0.11317380103051,0.113169607064516,0.113172499134815,0.113452703099588,0.153525133866064,0.148239175287555,0.146540966185106,0.139930504758865,0.139897322763176,0.134381642025276,0.129002151187182,0.128998305664347,0.128994107370016,0.128998219866445,0.128998810745869
"estriol-Testis",0,0.000104318703735951,2.22044604925031e-16,0,0,0,2.22044604925031e-16,0,0,4.32209823486573e-13,0,0,0,8.891420932855e-11,3.16237775965789e-08,0,0,0,0,1.62221732713519e-08,2.99097102640644e-08,8.06876986780836e-07,3.60253445541581e-06
"farnesyl-PP-Testis",0.58625901573042,0.586474351860572,0.58625901573042,0.58625901573042,0.58625901573042,0.586259034855817,0.586259015730419,0.58625901573042,0.586259015266798,0.586259034269558,0.586259111366629,0.58625901577714,0.586259020202684,0.58625960274156,0.586259006254645,0.58625908972409,0.586259030618575,0.586256806905587,0.586263722529972,0.586261907856278,0.586266138468549,0.586270288971443,0.5862723486919
"4-aminobutyrate-Testis",0.299196264765546,0.574404559109767,0.36349835731279,0.363498357314093,0.363498358677631,0.363499657567026,0.364788851528557,0.512860348963409,0.487450814437142,0.630496983897287,0.631453932424471,0.642791589338383,0.695229541896381,0.695525584326667,0.695525673340095,0.695521982535674,0.695525886162161,0.695529815497075,0.695525886857687,0.695525944820882,0.695526117050364,0.695526596056067,0.695527211011874
"guanine-Testis",0.789993218674603,0.711206619930064,0.789993219000789,0.789993516079454,0.790155821452797,0.780074011709048,0.770501547196008,0.738573579424672,0.7259115155885,0.725898489093102,0.694819499618291,0.704862911618977,0.704867361399045,0.704644044506198,0.607167540316721,0.528121667571644,0.527995815066481,0.527973671247992,0.527968434211474,0.527973890711487,0.527955681810395,0.527999600046218,0.528003646402202
"GTP-Testis",0,0.612737617498266,0.509130672500112,0.509131269569465,0.509131414091944,0.509859874539106,0.577636228205039,0.585299502499251,0.667219324716052,0.678592687398568,0.678398441006019,0.607185174388204,0.56282860046227,0.549562906702911,0.617271655148723,0.631668664771255,0.643569756579555,0.643592798245921,0.643580507298193,0.633340160015943,0.581219113068045,0.549270484566741,0.556704565699859
"hypotaurine-Testis",0,0.000491945713415376,0.00481281549685497,0,0,0,9.99999860695766e-10,1.2965384321717e-10,0,0,0,5.27033873209959e-08,1.79495973640087e-10,0,3.48930662141811e-07,2.04502115241922e-08,2.71620526071104e-09,0,4.94612193424615e-08,1.10835531530462e-07,0,1.06754922161167e-05,2.34975155577466e-06
"inosine-Testis",0.0429791588378964,1.0003524375131,0.999999999410454,1.0000000811437,1,1.00000562344484,0.999999957471158,0.999996291043788,0.999987500964476,0.988150384780263,1,1.00000000088662,0.999999995248223,1.00000016790415,1.00000001828823,1.00000100647334,0.999999165493844,1.00000645758436,1.00003238838804,1.00000647838277,1.00003042327814,1.00003017429804,1.00001114261825
"O-acetylcarnitine-Testis",0.020637383785542,0.0319977057193061,0.0206351231262791,0.0446814119200805,0.0458943663650345,0.0267207572928226,0.0314293528709574,0.0333055259319028,0.0321831545072035,0.0321831553791224,0.0321831553799943,0.0321831553799953,0.0321831553799952,0.0321831553799952,0.0321831553799952,0.032183155408326,0.0321831554986061,0.0321832038361007,0.032183154893845,0.0321826278741902,0.0317146298049489,0.0292768405586916,0.0292663417643564
"inositol-Testis",0.0588434120129502,0.212848658035065,0.0599538194815432,0.136211626072595,0.174189140440612,0.187085341738609,0.196132460428755,0.202835304080602,0.237963756710874,0.238856617990338,0.208630897083374,0.183548034249755,0.187259921496037,0.169995765224211,0.145705803083426,0.161050601412378,0.162217763067938,0.160598685719647,0.137692671489708,0.137075027666367,0.137080142384561,0.137777099555137,0.137779397130682
"N-acetylneuraminate-Testis",0.716628965026433,0.483879920345666,0.716628965026433,0.716628965178939,0.716629092472739,0.716628928919171,0.716592841047251,0.687232028502856,0.559079386314674,0.558391569223136,0.556761947986024,0.55676194835341,0.556761947779906,0.558395026623409,0.557629051868335,0.333814284044313,0.333867896210317,0.333830733313252,0.333802651011671,0.333811938395906,0.333808545107562,0.333808932496568,0.333853427215655
"5-formyl-THF-Testis",0.000980775265398443,0.0132357086435158,0.03664225714775,0.0133549471041104,0.0132096181378411,0.0132094720474871,0.0132098895195566,0.013209471645876,0.0132094719010086,0.0132095102167858,0.0154179889773433,0.0160123823023088,0.0160130792956412,0.0160127564480092,0.0160131136327546,0.016013082165657,0.0160130822557051,0.0160132059623989,0.0160131080965895,0.016012722982891,0.0160130891596712,0.016012485988348,0.0160130935822798
"N6,N6,N6-trimethyl-L-lysine-Testis",0,2.96911080992501e-05,-2.28982852990001e-05,-0.00845088307603392,-0.0179064225480882,-0.0230175071812779,-0.0240119104328661,-0.0260552228942939,-0.0263829013218433,-0.0263832810019331,-0.026383272675452,-0.0263832813795676,-0.0263830392694034,-0.0263813380747349,-0.0263832566206344,-0.0263658819570861,-0.0263245682718433,-0.0263457884988282,-0.0263791918271196,-0.0263829805011538,-0.026380482469522,-0.0263637506724376,-0.0263832765993164
"pregnenolone-Testis",0.0749764691160549,0.233499039282852,0.184949121312104,0.385917678203136,0.452081912896218,0.2443804685474,0.285852608604137,0.31013458133133,0.239942060855927,0.239942972781049,0.23994288622151,0.239942966346796,0.239942966314833,0.239942966346797,0.239942965936288,0.239935986677377,0.239942981916948,0.239942644405134,0.240230567546349,0.239142348522772,0.262555572198425,0.263662665066586,0.252088053354131
"progesterone-Testis",0.0749764691160549,0.0925429110957678,0.0767768472328729,0.0756123999642759,0.0766088851445508,0.104296240169302,0.0999315994779391,0.0920790791703992,0.0902858136562772,0.0885668071844359,0.0885454998181854,0.0885634235540558,0.0885634237509667,0.0885635066992336,0.0885634232066099,0.0885630692583547,0.0885604762645418,0.0885611864978664,0.0884596666185744,0.0853807583397469,0.083727473071858,0.0822191830723247,0.0821865548210121
"propane-1,2-diol-Testis",0.0237328241727003,0.0213950759092097,0.0237317383439601,0.0290649500838031,0.0236130385900819,0.0215389028478336,0.0201686813554076,0.0222391709215323,0.0222082711738815,0.0222416907962912,0.0222375233215296,0.0222374592304621,0.0222258053399966,0.0222374454523561,0.022240060504266,0.0222376467352695,0.0222378909463546,0.0222398350853393,0.0222375201540735,0.0222331559756977,0.0222395629786015,0.0222365705084375,0.0222364680209856
"prostaglandin F2alpha-Testis",0,0,1.92994953351899e-10,0,9.84815307081277e-09,2.55229859469353e-09,2.22191853804787e-09,5.34322924794495e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"putrescine-Testis",0.378163344126734,0.482846594626222,0.381151212128351,0.381156847293018,0.386519536123222,0.484894801363423,0.486661113452794,0.486662903506638,0.486663407437729,0.486662905379226,0.486662925514271,0.486663393410974,0.486663175296392,0.48665643074575,0.486662986510325,0.486658339332506,0.486662258711738,0.486662968056244,0.486725973717568,0.511808581795134,0.527549816994634,0.527577321552852,0.527577412497099
"PPi-Testis",0.789993218674603,0.711206619930064,0.78999331780786,0.790022225417664,0.790155821452797,0.792796717504789,0.770501547196008,0.738573579424672,0.7259115155885,0.725898489093102,0.694819499618291,0.704862911618977,0.704867361399045,0.704644044506198,0.607167540316721,0.58625908972409,0.586260002827924,0.586258278477701,0.586276754028849,0.586278248775253,0.634570024067402,0.639397869432807,0.639406489179313
"spermidine-Testis",0.1319584177739,0.248321702846089,0.131959737092185,0.132604137767762,0.214903570097178,0.223502051652399,0.223902656921182,0.271749718587313,0.278600475212539,0.277117214382955,0.237067127981607,0.235921641264,0.235920458797134,0.235913631442756,0.229448094289547,0.110853416105341,0.108290150829309,0.108274166149178,0.106926798214051,0.115701838697931,0.129379235217475,0.129472922825572,0.129471676387541
"succinate semialdehyde-Testis",0.0139333209812292,0.0510210444006455,0.0139343177170821,0.0144180930961678,0.0838209875959407,0.0480438691756381,0.0496479276811025,0.0496502117270883,0.0499921709108859,0.0515405352155295,0.0500048703915953,0.054828891333628,0.0598022533315295,0.0598151871827297,0.0598120198512892,0.0598122112825401,0.059844523961223,0.0611249783337867,0.0620017966838983,0.0649877249251393,0.061374608914139,0.0658471086244424,0.0713622712443769
"testosterone-Testis",0.252047512554086,0.160560082222824,0.336872163908966,0.708200170295922,0.78508772488506,0.804268764353179,0.804271906575183,0.579259031903271,0.579259003362688,0.249941744838919,0.200403044294323,0.148854599452817,0.148854767452745,0.148854603997878,0.148864073656882,0.148856266976843,0.148869360216372,0.148854604940461,0.148854979640835,0.148855318713023,0.148855537477486,0.148908751205907,0.148870173196095
"testosterone glucuronide-Testis",0.0614138138198443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"testosterone sulfate-Testis",0.0182747070920893,0.0658705771213913,0.923243170668552,0.0670816854170739,0.0565652145319283,0.0671024931462622,0.067123328156205,0.0671233490235164,0.0671233490995587,0.0671233493979785,0.0671234832794226,0.0671233490324562,0.0671233490324562,0.0671233490995796,0.0671233490366586,0.0671233492204823,0.0671268386708551,0.0700571342105907,0.0826909368527174,0.0847706023485341,0.0824969369200457,0.109415534831542,0.119972437466381
"xanthine-Testis",0.789993218674603,0.63901931200239,0.78999331780786,0.790022225417664,0.789767267675955,0.755097554906454,0.728908624569032,0.703764505126155,0.708223261711816,0.708545612195445,0.639042257987388,0.638841468811694,0.548749266216951,0.500130672604727,0.500130343757616,0.499992871859211,0.483227891157048,0.483229692311301,0.483261116686765,0.483234158328975,0.483239539565903,0.48325714781828,0.491076059023477
"GM3-Testis",0.029585033560076,0.096652894209395,0.0342360454638272,0.0378350846648107,0.0439804863661019,0.0431313848130823,0.0434496835041854,0.0446263859883341,0.0543400131944239,0.117945566739966,0.118853387578752,0.118855560255725,0.387314508051748,0.38734173018738,0.387344916858082,0.387285548074412,0.359788962725096,0.335954542096778,0.330992216897843,0.201975232035232,0.198417890823253,0.198397656157781,0.200307358907012
"N-acetylgalactosamine-Testis",0.534385045305377,0.217924128020515,0.0590485067991268,0.115945973932666,0.114196323928145,0.109190587792004,0.250354406144137,0.26041360229633,0.234147559467574,0.208533937792921,0.209314724649201,0.215235787043607,0.217361437262381,0.217638467074837,0.217637323405683,0.213827147819985,0.208387478489017,0.206627975437521,0.20465950125824,0.204613921771018,0.208024253817598,0.186432189747135,0.16475786119175
"trans-4-hydroxy-L-proline-Spleen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-aminolevulinate-Spleen",0,1.8571664150091e-05,-4.24010604405112e-10,0,-2.79468670427718e-11,-2.59064092400507e-09,-1.2515735594576e-06,-0.00122345462548534,-0.0245648288147595,-0.0251981601460006,-0.0255182191873927,-0.0256944324449134,-0.0269490350565236,-0.0274596632142111,-0.0230553481617778,-0.0302552510744089,-0.0320439646826119,-0.03533350456594,-0.0353366883538414,-0.0353346098843791,-0.0353366883538414,-0.0349514663312772,-0.0338048896701703
"5-hydroxyindoleacetate-Spleen",0.645532591414944,0.0984567461297928,0.977204212522096,0.357749123953703,0.139206274511906,0.0882023367373621,0.0880717111250263,0.0880715756882532,0.08811993587566,0.112347216046679,0.113304527156473,0.114078910737083,0.114079746785508,0.114079172218978,0.125555889117467,0.138508697778147,0.149202874337574,0.149221648272273,0.149224217108932,0.148991782445457,0.149223257392183,0.14922520522492,0.14922447100489
"acetoacetate-Spleen",0.0137884386834452,0.0174873634123243,0.0137884386834452,0.0137884386834451,0.0137884386834451,0.0137884389979717,0.0137886827786309,0.013823751883215,0.0161970742453997,0.0174514298383837,0.017457069324411,0.0177846918331142,0.0120139738032067,0.0134236990335583,0.0134219974736876,0.0134199589614087,0.013228509076647,0.0134237194662536,0.0133293471107041,0.0153972510507552,0.0175934918919295,0.133380016962825,0.197072432918786
"acetyl-CoA-Spleen",0.445861353575366,0.363048715671236,0.991027518352607,0.448599475776904,0.434758467696174,0.305790595400515,0.306382923726839,0.385551964529695,0.397838976954509,0.396244016247043,0.352535341186626,0.351271318336244,0.351270019021829,0.351270017722478,0.351270017658742,0.351270032794817,0.351270020823078,0.35127312563198,0.353863846126757,0.374698698474138,0.418968098285734,0.419267649091143,0.419271231652119
"acetylcholine-Spleen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"retinoate-Spleen",0.0137884386834452,0.0163079478174569,0.0137884386834452,0.0137884386834451,0.0137884413793852,0.0137884855830878,0.0137885015832932,0.013824976513009,0.0161951440660644,0.016243148765869,0.017457069324411,0.0177846918331142,0.0174508074424219,0.0176638371545095,0.0176669610623121,0.0174605152783258,0.0179803572526227,0.0180556935445968,0.0180582909017237,0.0183763331615547,0.079518747347195,0.142190759041427,0.144639467353683
"lactose-Spleen",0.0357120776571111,0.00128262044497816,0.00454244432863726,0.00656521471723459,0.00630578382535962,0.00880732172363569,0.00923660675883226,0.00881704803094915,0.00716222506106928,0.000619051710800594,0.00754723420966934,0.0160385265238084,0.0248327242057324,0.0270265363819861,0.0253078920786109,0.0141782694312087,0.014429331044239,0.0213253937601934,0.0213654491959933,0.0214259879481621,0.0322694027615251,0.0388186661298298,0.0389899445390844
"alpha-tocopherol-Spleen",-0.0161619711885975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
